battery_id,cycle,cycle_type,capacity,voltage_mean,voltage_min,voltage_max,current_mean,current_min,current_max,temperature_mean,temperature_min,temperature_max,current_load_mean,voltage_load_mean,discharge_duration
B0005,415,discharge,1.417429032731308,3.491197414255986,2.669922120529456,4.196227405416926,-1.7425325036061032,-2.01689808000431,0.00328323198086081,33.61126807392732,24.578577776974136,41.03237216951879,1.7301079872204475,2.1924600638977636,2937.984
B0005,419,discharge,1.412409228794446,3.4889094081576237,2.664105530655056,4.196558172556389,-1.7419837011363046,-2.0197651300783948,0.0026192373361047815,33.45598581472246,24.354940329833727,40.937269906716935,1.7292948717948724,2.1887499999999998,2929.125
B0005,423,discharge,1.412578792940193,3.487376295811431,2.634098605983684,4.196870541112335,-1.7421680980861822,-2.0182280835485455,0.0010338439367061337,33.723267448788484,24.616751003686066,41.240704611971786,1.7293070512820516,2.1849006410256413,2928.454
B0005,427,discharge,1.4075983731469897,3.491994243745711,2.68378702970616,4.196795527524874,-1.735841378420618,-2.0178512019397976,0.002279801917616979,34.050076369857344,25.013633898401757,41.43649987692296,1.7229128205128206,2.1879262820512824,2929.375
B0005,431,discharge,1.4333920485221476,3.491585878898649,2.660031949282934,4.189287343772767,-1.7567879869499758,-2.017223089332264,0.0036040078454246437,33.889346908026745,25.159494190646395,41.16703904201915,1.7437579617834393,2.228859872611465,2946.031
B0005,433,discharge,1.4382550176792908,3.495576227046425,2.650011641082063,4.201144545237731,-1.7573176114092575,-2.0257290511470427,0.0022668920626443224,34.067648550088656,25.21215090210571,41.36216559728765,1.7445434920634921,2.2300666666666666,2955.438
B0005,437,discharge,1.4173547174485526,3.4938988589692483,2.6936969083341418,4.196925753814179,-1.7427628393326555,-2.01734921830549,0.003419658941394484,33.75168100943646,24.8439113089274,41.02198772703674,1.7301233226837063,2.205073482428115,2937.625
B0005,441,discharge,1.406981663677643,3.49159162968384,2.697073130067154,4.196901090271507,-1.7352637407600366,-2.016959683770622,0.0025963216962809578,33.46482299584788,24.47190444990649,40.78818812957494,1.722869871794872,2.188285256410256,2929.078
B0005,445,discharge,1.4012037783587625,3.4885729299834787,2.6806995515145213,4.196688955833435,-1.7344350518111926,-2.0173176445033945,0.002009419144474731,33.40210697922146,24.335820690902352,40.81506138506309,1.721991639871383,2.1841414790996785,2918.375
B0005,449,discharge,1.3967008232726328,3.4869021151089825,2.6695398084864568,4.196339302740304,-1.7280392046289716,-2.0174893103299003,0.004647788990613573,33.410688917712235,24.324432889352373,40.858374219876424,1.7155742765273314,2.175704180064309,2919.812
B0005,453,discharge,1.391284788852726,3.4855485210036417,2.671695307817951,4.196181412764837,-1.7326888725308258,-2.0162082324346313,0.0022916013939350667,33.38984948261314,24.27764742305546,40.839876773287166,1.720211003236246,2.181197411003236,2900.422
B0005,457,discharge,1.3862287677978349,3.4838912547260388,2.661289185949965,4.195770804194879,-1.7260735249920125,-2.0178551648279797,0.002276420033202403,33.3700433438796,24.239023397259928,40.85376069244676,1.7137210355987056,2.1703430420711975,2901.375
B0005,461,discharge,1.3804366761974138,3.483198941484065,2.667817533540102,4.195456241846729,-1.7195393742714093,-2.01649929452358,0.0016756334707971991,33.27215987470977,24.12349712975845,40.74795214258888,1.707247249190939,2.162854368932039,2901.187
B0005,465,discharge,1.3752364150256224,3.4836274447098883,2.684008069130594,4.19654355365607,-1.7185829844462923,-2.0162911974216766,0.0022384407354535305,33.222444215660225,24.053006415445992,40.68794001196382,1.7063266233766237,2.1605909090909092,2891.64
B0005,469,discharge,1.3705128024895008,3.480172442538601,2.6585256208771644,4.194357133255019,-1.717672415155695,-2.0164165307282076,0.004913397668118928,33.26207748383125,24.058082195374322,40.7810749453613,1.7053752442996744,2.1558241042345276,2882.906
B0005,473,discharge,1.3705085566270399,3.478452148610975,2.6372250579822927,4.195863681881766,-1.7177080769362936,-2.0166833595676397,0.001179478056536671,33.312029905516525,24.086387020526896,40.88159339768709,1.7053543973941372,2.1558631921824105,2883.265
B0005,477,discharge,1.3647355108681518,3.4785782556105507,2.6514257735606432,4.1955845546644195,-1.7109669363015376,-2.0156447128046424,0.0025249486819050103,33.25287943255863,24.008188700976785,40.81191473576834,1.6988234527687298,2.1491205211726383,2882.969
B0005,481,discharge,1.375392016895762,3.4825195584604582,2.676384659108382,4.188483624251573,-1.7184206130755166,-2.015672372070857,0.0023505638634883142,33.745054045019884,24.719545529723796,41.11793533148924,1.7063551948051954,2.1677142857142857,2891.656
B0005,483,discharge,1.3861115151535393,3.4886823636752826,2.6949138502817815,4.200346502821317,-1.7260471943596487,-2.01575998810726,0.0021180176276842364,33.88841975386692,24.843079939814473,41.248795355864885,1.7137249190938513,2.1825533980582525,2901.25
B0005,485,discharge,1.3698500035838939,3.4858502383832755,2.6973343716306273,4.1981749992980655,-1.712021613408506,-2.016014837696764,0.0015018865835744713,33.7353756996425,24.576580515525826,41.16242984455477,1.6998305194805197,2.155737012987013,2891.703
B0005,489,discharge,1.3647827949260758,3.478794177297151,2.642540259937964,4.195715092938243,-1.711022510206629,-2.0165238233233063,0.0014907630238953716,33.59131052719714,24.340286688400784,41.16437554618679,1.698824104234528,2.148319218241043,2883.016
B0005,493,discharge,1.3543220466259964,3.4812826020756744,2.699226257883075,4.195755769877104,-1.703421414006958,-2.0182163733141314,0.002981994184247595,33.32366688599416,24.03013803682012,40.864216180205034,1.6913673202614383,2.1372908496732026,2873.453
B0005,497,discharge,1.3546417018378962,3.480352041587074,2.676480329780849,4.195911764444989,-1.703574708739156,-2.016150778973011,0.0015383602403595874,33.691961507697364,24.392658600566655,41.25434553511566,1.691388235294118,2.1406960784313727,2874.031
B0005,501,discharge,1.3547039213192407,3.4781127815565127,2.642142168479886,4.195824004004723,-1.7034912994217157,-2.0176181286216193,0.0030940952671648994,33.887639684793655,24.647812199908287,41.45023191903855,1.6913130718954248,2.1409869281045752,2874.234
B0005,505,discharge,1.349314997503458,3.4765867130506125,2.644725254926797,4.196258226051591,-1.7023383270190764,-2.017297732143782,0.0056941514906116535,33.67308060941856,24.39982529977077,41.27708509224051,1.6902859016393441,2.1371901639344264,2864.984
B0005,509,discharge,1.3441891937970554,3.4733769291841643,2.632270655366611,4.196612664794988,-1.7014238498912502,-2.017223266913469,0.0031481012336326926,33.411988203265814,24.071743981632668,41.064605154983276,1.6892256578947367,2.1326644736842106,2855.093
B0005,513,discharge,1.3389913790695755,3.4726366397371127,2.6391006118876117,4.195850781215982,-1.6950436046971957,-2.0197342717689364,0.0017629793721903892,33.29926524979532,23.873389284419225,40.99284868101728,1.682721710526316,2.1191578947368424,2855.625
B0005,517,discharge,1.3389145230206971,3.473439372740961,2.637841830893275,4.1960023929619235,-1.695057731610264,-2.016896104476736,0.005009392491167575,33.59980731390034,24.168977704033605,41.29040553417739,1.6827921052631583,2.1207006578947367,2855.594
B0005,521,discharge,1.3340066759761655,3.4754777099091454,2.668286095904868,4.196207586734141,-1.6937809113323188,-2.0199925086996786,0.0025365511428236684,33.61961195858585,24.28428480579148,41.22740227746052,1.6816818481848186,2.119993399339934,2847.437
B0005,525,discharge,1.3286444309174914,3.4722884821666766,2.6490198126838553,4.195534582569042,-1.6869434054016965,-2.0167450744074586,0.0028787153794497824,33.3945201718652,24.00593985304127,41.04619550953222,1.6750389438943896,2.112346534653465,2847.36
B0005,529,discharge,1.3231708992276219,3.471373665098864,2.664058512378051,4.1957439573980455,-1.6860649112944592,-2.0163628111205263,0.004270068564987734,33.16734508187535,23.715060546682704,40.85874389007758,1.6739410596026492,2.1077582781456954,2837.328
B0005,533,discharge,1.3181691588445197,3.4726160162875095,2.6883611693898826,4.19586805747139,-1.6795829780331424,-2.0162121238671036,0.0023204014455349238,33.10962161613893,23.563561594833335,40.79196924883506,1.6674006622516557,2.096390728476821,2837.281
B0005,537,discharge,1.3184664436640334,3.4738146874457896,2.6869753836302124,4.195347750909715,-1.679793840292355,-2.0168197393548124,0.004169727934917151,33.46501751186519,23.955208980751504,41.14127834456325,1.6674417218543047,2.0981291390728476,2838.515
B0005,541,discharge,1.318293040102702,3.4701426486639693,2.6507536817766586,4.196065828878837,-1.6851739865098712,-2.0187637742643867,0.0033179608221933095,33.4426191014044,23.967802824849826,41.14429319149828,1.6729408637873755,2.104328903654485,2828.328
B0005,545,discharge,1.323872422244268,3.467523652225441,2.6646322789106516,4.184534803011309,-1.6863812036302581,-2.016191969154752,0.0021406905839278507,33.037928170775885,23.58968747789601,40.66184230912503,1.6740403973509934,2.106877483443709,2838.265
B0005,548,discharge,1.3601216766554785,3.4767525840839255,2.6400211837268666,4.201240476440081,-1.715777469309528,-2.021651287065962,0.0028823561171506806,33.4949493613756,24.237681569505874,41.046694544970684,1.7034465573770496,2.152160655737705,2864.547
B0005,552,discharge,1.3395306867947354,3.4758956827369127,2.674198661305034,4.195703567262997,-1.7007216920098716,-2.017592416950431,0.0024155477323689854,33.491363029025784,24.167374158398008,41.0462053156659,1.6882508250825083,2.1242673267326735,2846.39
B0005,556,discharge,1.3290286565120697,3.475812179626641,2.696427051131168,4.195744519551191,-1.6928138295817332,-2.0171105982760715,0.004008579519805372,33.329808599922345,23.987394863111092,40.868302643225604,1.6805913907284769,2.1110662251655627,2837.969
B0005,560,discharge,1.3236741274998955,3.4746554404904435,2.6928340297696836,4.196363050482315,-1.6861104874993165,-2.0165753451036377,0.003616989953114752,33.27302769298771,23.87546148452671,40.85283588259973,1.6739662251655631,2.099188741721854,2838.156
B0005,564,discharge,1.318633896753293,3.472301781313945,2.681747855329962,4.1957929878569455,-1.685043785043406,-2.0157688095228656,0.0028522205733032915,33.229879126701434,23.800482246729,40.85270645265791,1.6728817275747505,2.093039867109635,2829.843
B0005,568,discharge,1.3134751321324272,3.4729305773503527,2.696791414385091,4.195797286482793,-1.678524839793589,-2.016274841649268,0.0012910201456034266,33.20860833999321,23.75244046991811,40.8263251809212,1.6662524916943522,2.085581395348837,2829.625
B0005,572,discharge,1.3132020634442203,3.4696192030612285,2.664695973142795,4.196349384378125,-1.6839115230941766,-2.016821101865832,0.004289580699201413,33.236115055926255,23.770683336009036,40.90308836809665,1.671814,2.0900600000000003,2819.437
B0005,576,discharge,1.3077959946944353,3.470018470757559,2.679191623358613,4.195609431921248,-1.6773783325850857,-2.0165933442123594,0.0019608791198133632,33.18660088296571,23.69874029857621,40.84337405460518,1.665160666666667,2.08167,2819.579
B0005,580,discharge,1.3030329186405918,3.470762691935287,2.699983457940659,4.195339917236225,-1.676425373206175,-2.018075144841628,0.001890284329441244,33.174058099115534,23.681325932299053,40.81792110626284,1.664084949832776,2.0771438127090303,2810.672
B0005,584,discharge,1.3033573559038205,3.468111467035994,2.666300786624286,4.1954020570061195,-1.67627880896028,-2.018091528339797,0.0024103529115243262,33.253984518546055,23.748579260944844,40.946993847659506,1.6640849498327759,2.0771337792642144,2811.485
B0005,588,discharge,1.3034100438655642,3.4648625780221494,2.6308501373847837,4.195685302232799,-1.6817992883033976,-2.0177167019715503,0.0043239362691777465,33.3198093248819,23.789078897860136,41.074938058306316,1.669631543624161,2.0838758389261742,2802.422
B0005,592,discharge,1.2978870806495706,3.467864133752208,2.673348140468748,4.195561297751176,-1.6750812261110137,-2.0160479224870884,0.002138526794169908,33.33765795318198,23.827460066666994,41.02476444658572,1.6628946308724832,2.0770704697986577,2801.625
B0005,596,discharge,1.2980735056918902,3.464021404592563,2.632763831012711,4.196066962029683,-1.675366426273468,-2.017067096348242,0.0014821450901276818,33.29076744042025,23.738230385656273,41.06214198725253,1.6628986577181208,2.073318791946309,2802.031
B0005,600,discharge,1.293463613844243,3.4664623858156745,2.6687371180046218,4.196640912532072,-1.6744879201095209,-2.018208092691312,0.0016645655980570856,33.27568841807217,23.73611267134457,40.98366325567302,1.6617986531986533,2.07316835016835,2793.39
B0005,604,discharge,1.288003392619118,3.46850906693551,2.696396337945361,4.1956235749123225,-1.6674467270234996,-2.018933300007017,0.0026884191804450396,33.32067807371405,23.80026564355092,40.98234242711097,1.6550861952861953,2.064188552188552,2793.39
B0005,608,discharge,1.2874525221379407,3.466806213058136,2.6794834862925194,4.195862008850563,-1.6674702882406252,-2.0237906818969758,0.0026918488897051404,33.37314972896719,23.849121770252687,41.06375085817118,1.65510303030303,2.0627171717171717,2792.485
B0005,612,discharge,1.3090153642307354,3.471070722008039,2.6787137407179737,4.18482689434833,-1.6888978346592105,-2.017308526034403,0.001335599326393533,33.71351889594897,24.92195746617458,41.047029587744966,1.6764295302013426,2.107459731543624,2802.016
B0005,614,discharge,1.3250793286429356,3.475472204020004,2.655378369801326,4.201968615940368,-1.6979281889133206,-2.017696449416675,0.003306917134878647,33.86531768239223,25.09329713312876,41.051007697556734,1.6852640000000003,2.12023,2820.39
B0006,2,discharge,2.035337591005598,3.556946061827572,2.4757677568281857,4.179823027658306,-1.990533350635129,-2.015537581193984,0.00043376246575117864,32.142777859921516,24.27707330832413,39.16298653238707,-1.9788233502538073,2.650081218274112,3690.234
B0006,4,discharge,2.0251402460314116,3.56147580138708,2.35152551190002,4.177288238505559,-1.990277542145709,-2.0149020169266376,-0.00020764608327879694,32.29307515705474,24.63823886086074,39.2462026826329,-1.9786683673469385,2.655775510204082,3672.344
B0006,6,discharge,2.013326371345464,3.5667524696413215,2.4404797151065436,4.1781213228922995,-1.9899467848963859,-2.014434345552428,-0.0006575492150127537,32.24414709253608,24.704057719023776,38.999202460252846,-1.9785333333333333,2.6617999999999995,3651.641
B0006,8,discharge,2.0132846655407413,3.5687953371516272,2.4791558539003917,4.1785623580417175,-1.9896009282099438,-2.0142051662535234,0.0001981188152475248,32.14711742429942,24.648384924528084,38.843627771866515,-1.9784103092783505,2.6641443298969074,3631.563
B0006,10,discharge,2.000528337624771,3.563970503289941,2.280187848173442,4.17824995156942,-1.9895483606575701,-2.013995769332238,-0.0011423311186216645,32.06687277315468,24.634206199911688,38.97798888258284,-1.9784381443298968,2.659417525773196,3629.172
B0006,12,discharge,2.0138990759931645,3.5735512387791406,2.4392842568466446,4.193216523251186,-1.9901040351037365,-2.0151519685741275,-0.0015410535505561715,32.03447836207717,24.343399604359956,38.83989920742278,-1.9786574358974363,2.6672923076923074,3652.281
B0006,14,discharge,2.013101105626967,3.5711391343785897,2.2812068449406446,4.193732603145628,-1.9900886222380372,-2.0145081864690626,-0.0031490941234930576,32.11157496697372,24.430946389444678,39.04610837498471,-1.9786112820512822,2.6654256410256414,3650.828
B0006,16,discharge,1.9687898262728398,3.5681507462163036,2.366410527029613,4.176826628115461,-1.9891170520197212,-2.0146816699579064,-0.0008455879137331849,32.112576242471775,24.650435471431692,38.87507521022778,-1.9781267015706805,2.662795811518324,3572.453
B0006,18,discharge,1.9681661764334244,3.5692834155812436,2.436020049578708,4.176369138969733,-1.9892116643905464,-2.015071955488147,-0.0009662247647393986,32.03566207329278,24.564976908542672,38.7260539826455,-1.9779873684210525,2.6642578947368416,3550.594
B0006,20,discharge,1.9572307917560536,3.563388513484579,2.1864377487643725,4.176897989902666,-1.989191243247005,-2.0155176072270926,0.00013882260841396987,31.99527968872302,24.515019617858613,38.98629728904917,-1.9779642105263158,2.6590000000000003,3551.25
B0006,22,discharge,1.9455991514129352,3.566658719765511,2.3406023605912454,4.177579509962451,-1.9891317699701738,-2.014079047237871,-0.0021060459646946015,31.874127571841353,24.40648205159496,38.65978861919643,-1.9779439153439156,2.6606031746031746,3530.25
B0006,25,discharge,1.9347505044841131,3.5687035970122842,2.4263021374140443,4.177996110793395,-1.9887805507702212,-2.0134697854511865,-0.000990785360248984,32.120959708576166,24.666067568688486,38.84979195732924,-1.977655614973262,2.662352941176471,3491.016
B0006,27,discharge,1.9232799539368028,3.569207084156356,2.4753697700007034,4.176316409477926,-1.9887320866401275,-2.0148749194363664,-0.00032364926356916147,32.11021168908644,24.819105859024557,38.75128344015104,-1.9775182795698925,2.6636182795698926,3470.281
B0006,29,discharge,1.911889930948487,3.5659271296109383,2.342364523655007,4.1779924550101715,-1.9887200290368634,-2.0144081790374893,-0.0004261867664927878,31.989061278918154,24.627666776864352,38.76853764058789,-1.9775139784946238,2.6609301075268816,3470.0
B0006,31,discharge,1.9010667141979305,3.5612417270649486,2.188400081882664,4.177439981618572,-1.9887874042287874,-2.014472686005532,-0.0010580730504302503,31.878814448635442,24.450913129560714,38.84686112344348,-1.9773881081081082,2.656816216216216,3450.297
B0006,33,discharge,1.8891989948061458,3.557881987836072,2.1206980945954057,4.17561570814845,-1.9885910895930397,-2.0146756268214814,-0.0037766213378683127,31.767450711024402,24.26604433063594,38.865889781652804,-1.977279347826087,2.653130434782609,3429.407
B0006,35,discharge,1.878278372248849,3.56282437243777,2.369981457799298,4.177602520456299,-1.9884892463229662,-2.015931347705288,0.0009547908042232252,31.78991634963658,24.34725293029431,38.647578733807656,-1.9771781420765027,2.657338797814208,3409.484
B0006,37,discharge,1.8675697161520206,3.5591953280168633,2.247991649924625,4.176354539745044,-1.9883474274444874,-2.01432419683381,0.0003362560415229371,31.82883467218067,24.380274264917215,38.79218188173866,-1.9770472527472525,2.6534615384615385,3390.422
B0006,39,discharge,1.8675892574453767,3.5580906165580983,2.4115317107898875,4.177450270459645,-1.9774549866256104,-2.015920256743369,-0.0022772410696178776,31.890449470827843,24.455293448252306,38.77022223929529,-1.9660538461538462,2.6421263736263736,3390.281
B0006,42,discharge,1.979626548250818,3.565899462157853,2.2033558468593775,4.174584178175673,-1.9892347833261184,-2.0202081897757225,0.0009741380235390647,31.51177053595285,24.511611712923585,37.54320599748628,-1.97821875,2.6565104166666664,3591.734
B0006,46,discharge,1.9575499080884022,3.570814209348872,2.35887751155593,4.175224020262452,-1.9890474874073771,-2.0141161810049812,-0.0003149484747221053,31.874488497680712,24.910587532936997,37.90362577530197,-1.9779547368421049,2.662689473684211,3552.297
B0006,50,discharge,1.9458150170787551,3.5666817833633124,2.218672914041916,4.177217300859919,-1.988682950523383,-2.014039356997488,-0.0012008977604898057,31.53911453638972,24.567665011550126,37.6701605139887,-1.9778169312169307,2.660365079365079,3531.578
B0006,54,discharge,1.9242461121680094,3.5668392745025836,2.339723057947995,4.176681511062203,-1.9885447318884866,-2.014851230713757,0.000529325755565477,31.220866832188786,24.224319222372547,37.34166959188387,-1.977594652406417,2.659668449197861,3492.907
B0006,58,discharge,1.9459811331421641,3.571051969392875,2.3997508208942735,4.190384318239257,-1.9885639445355097,-2.013606338093071,-0.0023840361465472604,31.119005145018026,24.029961629396936,37.28979017254232,-1.9776755319148933,2.663840425531915,3511.594
B0006,62,discharge,1.901407930553079,3.5666308474029793,2.491410879472442,4.176973413125379,-1.9880563928902786,-2.014324216253238,-0.0016423681986834993,31.033244078156734,24.015743593007034,37.16794481484507,-1.9772206521739129,2.6591521739130433,3431.9370000000054
B0006,66,discharge,1.878674213680085,3.5527392240854914,2.1387303309558976,4.1734521552365464,-1.9772969675547487,-2.0138293357975146,-0.0013483637694533895,31.001249222460967,23.89771458163466,37.51577848501052,-1.9663858695652174,2.636086956521739,3431.125
B0006,70,discharge,1.8683061328264219,3.5560959755046615,2.346064498302046,4.1764585468168685,-1.9771693646864965,-2.022139165928567,-0.00026012091102195506,30.921434744041356,23.81688709830912,37.24165964092258,-1.966187978142076,2.63872131147541,3412.406
B0006,74,discharge,1.8560244070082998,3.5504500858303394,2.327337743316428,4.17626102066065,-1.9660385076397233,-2.019521715890847,0.00022521118946577974,30.929360248207214,23.762584263292904,37.27233216178077,-1.9552841530054645,2.620950819672131,3410.688
B0006,78,discharge,1.8451997961855777,3.546007083640312,2.4863117233366316,4.172855540858831,-1.9445990482746272,-2.0145859231710013,0.0012030807811573936,31.00810965793079,23.77382410040801,37.207134503019795,-1.9334426229508193,2.5915628415300547,3410.718
B0006,82,discharge,1.857228890885317,3.554257954720065,2.2921663510920895,4.1881878017349035,-1.9769156942357176,-2.01454229289152,0.0017843402447845862,30.96779499306422,23.756892194026193,37.49607769896255,-1.966032967032967,2.635472527472527,3392.719
B0006,86,discharge,1.9247760889090635,3.555857469677978,2.4343006861812118,4.189991619197343,-1.9997552547832569,-2.015096988943597,-0.002790026577360228,31.10097217303459,23.74029655014346,37.250073961181094,1.9882900269541781,2.6473207547169815,3470.672
B0006,90,discharge,1.8822317526092551,3.5537306734803207,2.472619908000758,4.186982490201218,-1.9884344406296768,-2.0246589334484746,0.000219946169021966,31.307368922041046,24.18583594954418,37.39699052067588,1.9771358904109588,2.633427397260274,3414.109
B0006,94,discharge,1.855276687885587,3.5452650003621513,2.403422072720937,4.1864831065416155,-1.9771310999966942,-2.014540253971324,-0.0013831277471471597,31.131339987164562,23.96227406279053,37.2852066420257,1.965976859504132,2.615388429752066,3395.219
B0006,98,discharge,1.8392508917181876,3.538408778928339,2.4006679782182205,4.187721936001791,-1.965705768920947,-2.0140910758505797,0.0011594939858130299,30.828713779105055,23.520157783193987,37.080390421974414,1.9548204419889503,2.5974806629834255,3386.0
B0006,102,discharge,1.8185396073994429,3.5297688311332673,2.3194299432177345,4.184171356892756,-1.9542494702422435,-2.0132183154407977,0.0012199865224596935,30.761533072057244,23.52943289153009,36.98024266357476,1.9434838888888888,2.5765,3368.187
B0006,106,discharge,1.8134770059567056,3.5300676840423306,2.3401731734980076,4.186779863144672,-1.9490605727432448,-2.0142775706959855,0.000712613725765745,31.30305692941581,23.947667716448013,37.598741245467004,1.9379655555555555,2.567927777777778,3368.266
B0006,110,discharge,1.7971018450305436,3.5248882875629555,2.3829603510808774,4.186482965601712,-1.9373547119632697,-2.014866249205715,0.0010041973417186346,31.06432144678013,23.724670891624807,37.33680914521836,1.926603899721448,2.5514401114206127,3358.719
B0006,114,discharge,1.7810046294120476,3.5190926887152725,2.351855540704836,4.184741677172267,-1.9312604088713479,-2.014036681172477,0.0009279755162790197,30.96654665282149,23.509674105704782,37.39499820465976,1.9205871148459384,2.539901960784314,3339.5
B0006,118,discharge,1.7710130422682329,3.5151810230271,2.3535104841115886,4.186114015167315,-1.925413982519257,-2.013562007420154,0.0004104562259902084,30.826455697992966,23.239016261869025,37.35233964342659,1.9147432584269664,2.527817415730337,3331.265
B0006,122,discharge,1.7604712448170943,3.514029112834162,2.3948058223938364,4.186378094589789,-1.9198444871883995,-2.0146073733834746,0.0009332187923950495,31.080769482413952,23.40832459139638,37.58677381866742,1.9089329577464789,2.5166197183098595,3321.188
B0006,126,discharge,1.7502913788006587,3.514139684003936,2.4418858444380294,4.185742966026202,-1.908733158939213,-2.0156412315711094,0.0014623495361316455,31.694287817425337,23.993875243611917,38.207044569893476,1.8977346478873238,2.5037830985915495,3321.844
B0006,130,discharge,1.7394925037732578,3.509578354212467,2.391848815367812,4.1849954235358595,-1.90276801874341,-2.014135597110891,-0.0009765358148676846,31.875581783696685,24.22249363678538,38.340431886092745,1.8917581920903956,2.492796610169491,3311.828
B0006,134,discharge,1.7546766553637203,3.5110708693292705,2.3166154227865463,4.175622772952551,-1.9093247566511207,-2.013918427729744,0.0005605769329787213,31.543288143901563,23.931600807664452,38.521539672721865,-1.8985675977653633,2.512284916201117,3327.391
B0006,136,discharge,1.7659390941842175,3.5159179315855056,2.4110989960643794,4.191704957733779,-1.9306372167933323,-2.0164764928559697,0.0006125224393033973,31.420983409991024,23.80004225730534,38.03707160241571,1.9199203389830508,2.5359519774011297,3312.078
B0006,140,discharge,1.7337887419624838,3.50585340727078,2.4510125175432287,4.185468369564667,-1.907114151507875,-2.014424639912736,0.000726309956247418,31.15837149963786,23.325044766777037,37.934285687720596,1.8967727272727273,2.4963892045454545,3293.172
B0006,144,discharge,1.713325912040734,3.5010379345914444,2.471216186082459,4.184201889006967,-1.8953541357988335,-2.0136840343383655,0.0006105952606363766,31.15661421699882,23.22751550921504,37.88470784051604,1.8847577142857144,2.4762742857142857,3275.328
B0006,148,discharge,1.7024077813673466,3.497407662636496,2.470968641396993,4.185838836583766,-1.8892713805954209,-2.015243276008703,0.0013481309742365592,31.206611383963253,23.20127236203539,38.065368726791895,1.87872893982808,2.463630372492837,3265.016
B0006,150,discharge,1.82371946178183,3.5388872766749144,2.4288023941361625,4.1729165619005535,-1.9819359924929794,-2.014822027548639,0.000883957804000857,33.61169282822636,26.602945710082057,39.788440481350335,1.9711168539325847,2.6103202247191013,3328.937
B0006,154,discharge,1.8081284050314708,3.5327430295356828,2.3551430866643166,4.186982012423103,-1.9653277079992455,-2.014147642384201,0.0013785124508379858,32.85630077141311,25.5878756709222,39.212903178007906,1.9542286516853937,2.586707865168539,3329.266
B0006,158,discharge,1.7757610945034283,3.521214759733266,2.365933525789291,4.186537777937825,-1.9470636598230844,-2.0135457323415866,0.0013469218858249991,32.210981559158874,24.788511221807962,38.66937823121345,1.936715014164306,2.5573767705382435,3301.579
B0006,162,discharge,1.7447409841836798,3.5093111439506677,2.3481961394586457,4.182282350256796,-1.9241628426386395,-2.0143501433980724,0.0011884652184539464,31.965090081650274,24.29903895658481,38.5170065164806,1.913577207977208,2.519803418803419,3283.563
B0006,166,discharge,1.729207034132373,3.50716091973708,2.46945948630322,4.185961817428056,-1.9124470439353747,-2.013955993405398,0.0023455920246722457,31.744801840189538,23.984895747102637,38.292505299491516,1.9018851428571426,2.502922857142857,3275.125
B0006,170,discharge,1.7081086552553244,3.500928918686389,2.4666715880697576,4.1836566973224585,-1.8950209973545986,-2.0143598768040447,0.0008097171102984877,31.876564068962466,23.99541497188152,38.52091685291118,1.8844647564469912,2.4735787965616045,3265.656
B0006,174,discharge,1.6975954237461768,3.4973019898820894,2.4482931262785135,4.184390004467988,-1.8837082435178907,-2.0146981664689427,2.3587764193591595e-05,32.24289319481841,24.295032488841088,38.95436345473558,1.8730355300859598,2.455965616045845,3266.093
B0006,178,discharge,1.6820634524029463,3.4929038301187156,2.4745215382882586,4.184732708741646,-1.8716651994380054,-2.0150505202774576,0.0028840576269616946,32.07305565938816,24.10547107270791,38.731363854696035,1.8611735632183908,2.437537356321839,3257.594
B0006,182,discharge,1.6714768322295086,3.488659224822318,2.469127855241356,4.185835940524748,-1.8654809345089407,-2.016431910751689,0.0008062258329325605,32.030140929891196,23.97620032331416,38.74827601131975,1.855014985590778,2.426706051873199,3248.593
B0006,186,discharge,1.6607591387047655,3.4822930804774015,2.4177173347922416,4.185703389994729,-1.8592903578575999,-2.013961242413253,0.001300028898722823,31.984935871368258,23.819965773306656,38.84227056628921,1.8488052023121386,2.411560693641619,3238.766
B0006,190,discharge,1.651121015038069,3.477575664197982,2.3775131079338427,4.184887437252902,-1.848156298789804,-2.0142789765419593,3.3324869557570366e-05,32.23677365476226,23.938135747847074,39.221381996208315,1.8373369942196536,2.391008670520231,3240.14
B0006,194,discharge,1.6401349256190927,3.4787436506489255,2.443723814618984,4.1845671326128535,-1.8415742473538441,-2.0170700253976435,0.0008339594777993074,32.56097148037261,24.442914706328594,39.466510899162515,1.8310591304347827,2.3845739130434787,3230.109
B0006,198,discharge,1.6291999416165441,3.4740152461288862,2.4324278256917147,4.184590722398005,-1.8297533943331723,-2.0153270924031044,0.002267298724556321,32.48984985901219,24.244880453394085,39.352653481724175,1.8194347826086954,2.3673565217391306,3229.7810000000027
B0006,202,discharge,1.6088496302961666,3.4718387718772696,2.494085641889116,4.181227276564003,-1.8170860697729954,-2.0264444143525524,0.002587585651271363,32.42612199208859,24.11448837545242,39.31890647034385,1.80672361516035,2.3472215743440232,3212.469
B0006,206,discharge,1.6035244898969248,3.463180130644551,2.382347172890769,4.182601669503782,-1.8111560774496664,-2.014269976996697,0.0017194503246426888,32.29984271249387,23.928926832055478,39.47196886600465,1.8008793002915455,2.3328338192419826,3213.219
B0006,210,discharge,1.5989712144027983,3.463469391967206,2.406668297987779,4.183991041340736,-1.8113056300795982,-2.0248983473305704,0.0007053447084269127,32.610757585145336,24.062133136477676,39.74009698783903,1.8004222222222224,2.330254385964912,3203.578
